Author,Project/Subproject,Change_Size,Final Reviewers,All Reviewers,File Info,Subject,Status
405,dci-config,2,[405],"[405, 458]",['zuul.d/projects.yaml'],Add needed dci-noop for dci-infra-data-prod,closed
29,dci-control-server,90,[405],"[405, 458]","['dci/api/v1/teams_users.py', 'tests/api/v1/test_teams_users.py', 'tests/api/v1/test_users.py']",teams_users: move to orm,closed
405,dci-infra,21,"[28, 405]","[28, 222, 405, 458]",['roles/dci-ui/templates/dci_ui.conf'],Update dci-ui httpd configuration,closed
405,dci-config,10,"[28, 405]","[28, 222, 405, 458]",['zuul.d/projects.yaml'],Run dci-deploy after dci-infra-data-prod and dci-infra changes,closed
29,dci-control-server,112,[29],"[29, 107, 222, 405, 458]","['dci/api/v1/certs.py', 'dci/api/v1/identity.py', 'dci/api/v1/notifications.py', 'tests/api/v1/test_notifications.py']","certs, identity, notifications: move to orm",closed
405,dci-ui,1,[405],"[405, 458]",['README.md'],Dummy patch retrigger dci-deploy,closed
385,software-factory/ansible-role-elastic-recheck,4,[385],"[22, 385, 458]",['.zuul.yaml'],Change linters nodeset,closed
385,software-factory/sf-infra,12,"[385, 786]","[7, 385, 458, 786]","['roles/log-gearman/tasks/main.yml', 'playbooks/host_vars/elk.rdoproject.org.yaml', 'roles/log-gearman/defaults/main.yml']",Add new jobs to scrapp from Openstack to opensearch,closed
606,dci-openshift-agent,1,[667],"[458, 630, 667]",['dci-openshift-agent.spec'],Update spec to require git,closed
29,dci-control-server,312,"[29, 405]","[29, 30, 107, 115, 222, 405, 458]","['dci/api/v1/components.py', 'dci/api/v1/export_control.py', 'dci/api/v1/topics.py', 'dci/app.py', 'dci/common/schemas.py', 'dci/db/declarative.py', 'dci/db/models2.py', 'tests/api/v1/test_base.py', 'tests/api/v1/test_topics.py']",topics: move to orm,closed
385,software-factory/sf-ci,8,[7],"[6, 7, 22, 68, 458]","['zuul.d/projects.yaml', 'roles/health-check/k1s/tasks/config_repo_nodepool_configuration.yml']",Change nodeset to linters-pod; change example image to fedora 34,closed
385,software-factory/sf-infra,91,"[22, 7]","[6, 7, 22, 68, 200, 385, 458]","['playbooks/host_vars/elk.softwarefactory-project.io.yaml', 'playbooks/host_vars/opensearch.rdoproject.org.yaml', 'playbooks/site_sf.yaml', 'playbooks/vars/infra-rdo.yaml', 'vars/infra-rdo/networking.dhall']",Add softwarefactory-project.io configuration for Opensearch,closed
29,dci-control-server,7,"[28, 405]","[28, 405, 458]","['dci/api/v1/components.py', 'tests/api/v1/test_components.py']",components: apply filtration for _meta.count value,closed
29,dci-control-server,512,"[29, 405]","[28, 29, 30, 107, 115, 186, 405, 458]","['dci/api/v1/base.py', 'dci/api/v1/components.py', 'dci/api/v1/jobs.py', 'dci/db/declarative.py', 'dci/db/embeds.py', 'dci/db/models2.py', 'tests/api/v1/test_components.py', 'tests/worker/test_umb.py', 'tests/api/v1/test_jobs.py']","components,componentfiles: move to orm",closed
673,dci-openshift-agent,15,[800],"[458, 630, 642, 648, 673, 800]","['README.md', 'dci-openshift-agent.yml', 'hooks/failure.yml', 'plays/get-logs.yml']",adding a partner failure hook that allows customization to gather logs and troubleshooting,closed
20,dci-ansible,8,[20],"[20, 30, 458, 630]",['callback/dci.py'],dci.py: avoid warning about invocation,closed
22,config,8,[22],"[6, 7, 22, 68, 385, 458]","['nodepool/diskimages/package.dhall', 'nodepool/static_config/nodepool-builder.yaml', 'nodepool/static_config/zs.dhall', 'nodepool/static_config/zs.yaml']",nodepool: Add missing cloud-centos-9-stream-tripleo for zs,closed
606,dci-doc,1,[606],"[458, 606, 648]",['src/SUMMARY.md'],Update dci-docs to include dci-openshift-agent/development,closed
22,config,8,[22],"[6, 7, 22, 68, 385, 458]","['nodepool/static_config/nodepool-builder.dhall', 'nodepool/static_config/nodepool-builder.yaml']",nodepool: Add cloud-centos-9-stream-tripleo for nodepool-builder,closed
821,dci-openshift-agent,2,[908],"[20, 458, 630, 821, 908]",['samples/ocp_on_libvirt/ci.sh'],Add ci check on app agent,closed
28,dci-control-server,0,[28],"[28, 458]",[],Empty commit to trigger deployment,closed
28,dci-infra,4,"[29, 606]","[28, 29, 458, 606]","['roles/dci-api/defaults/main.yml', 'roles/dci-api/templates/settings.py.j2']",Add max_content_length_mb var,closed
673,dci-openshift-agent,35,"[938, 821, 800]","[20, 458, 630, 648, 673, 800, 821, 908, 938]","['roles/redhat-tests/defaults/main.yml', 'roles/redhat-tests/tasks/conformance.yml', 'roles/redhat-tests/tasks/main.yml', 'roles/redhat-tests/tasks/setup.yml']",update config for running conformance tests and removing useless clusterrole creation,closed
405,dci-packaging,1,[29],"[29, 166, 458]",['config-epel-8-x86_64.rc'],Remove failovermethod option not supported by DNF,closed
385,containers,215,"[7, 385]","[6, 7, 22, 68, 200, 385, 458]","['images/curator.dhall', 'images/lib/curator.dhall', 'zuul.d/images.yaml', 'images/bup.dhall', 'images/fm-gateway.dhall', 'images/lib/centos.dhall', 'images/lib/fedora.dhall', 'images/lib/ubi.dhall', 'images/zuul-worker-stream8.dhall']",Add curator image,closed
29,dci-analytics,488,"[29, 405]","[29, 405, 458]","['Dockerfile', 'MANIFEST.in', 'dci-analytics.spec', 'sample-data/tasks_duration_cumulated.sample.json', 'systemd/dci-analytics-sync.service', 'systemd/dci-analytics-sync.timer', 'systemd/dci-analytics.service', 'setup.py', 'Dockerfile-dci-dev-env']",Add specfile and systemd service unit,closed
7,config,123,"[492, 22, 534]","[1, 6, 22, 89, 458, 492, 534]","['nodepool/diskimages/package.dhall', 'nodepool/providers/vexxhost-nodepool-tripleo.dhall', 'nodepool/static_config/nodepool-builder.yaml', 'nodepool/static_config/zs.yaml', 'nodepool/virt_images/cloud-centos-9-stream-tripleo.yaml', 'nodepool/virt_images/roles/zuul-user/defaults/main.yaml', 'nodepool/virt_images/roles/zuul-user/tasks/main.yaml']",Add centos 9 image with zuul user for tripleo,closed
29,python-dciclient,7,[29],"[29, 166, 458]",['tests/shell_commands/test_file.py'],test_file: fix test with where,closed
20,dci-ansible,2,[29],"[29, 458, 630]",['modules/dci_job_component.py'],dci_job_component: do not fail on a 409,closed
800,dci-openshift-app-agent,87,"[908, 992]","[20, 458, 630, 724, 800, 908, 992]","['README.md', 'roles/cnf-cert/defaults/main.yml', 'roles/cnf-cert/tasks/post-run.yml', 'roles/cnf-cert/tasks/pre-run.yml', 'roles/cnf-cert/tasks/save-images.yml', 'roles/cnf-cert/tasks/tests.yml', 'roles/cnf-cert/templates/tnf_config.yml.j2', 'samples/tnf_test_example/hooks/install.yml', 'samples/tnf_test_example/hooks/templates/test_deployment.yml.j2']",Fix some issues that prevents CNF Cert Suite and related libvirt tests from running correctly,closed
606,dci-openshift-app-agent,4,"[29, 724]","[20, 29, 458, 606, 630, 724]",['plays/pre-run.yml'],Fix logic on previous_job_id being defined but not populated,closed
478,software-factory/sf-infra,268,"[7, 385]","[6, 7, 22, 200, 201, 385, 458]","['ansible/hosts.yaml', 'doc/inventory.md', 'monitoring/prometheus.yaml', 'playbooks/host_vars/backup.rdoproject.org.yaml', 'playbooks/host_vars/lists-ng.rdoproject.org/credentials.vault.yml', 'playbooks/host_vars/lists-ng.rdoproject.org/system.yml', 'playbooks/host_vars/lists.rdoproject.org/credentials.vault.yml', 'playbooks/host_vars/lists.rdoproject.org/system.yml', 'playbooks/site_rdo.yaml', 'playbooks/vars/infra-rdo.yaml', 'roles/generate-etc-hosts/files/sshconfig', 'roles/mailing_lists/tasks/main.yml', 'vars/infra-rdo/instances.dhall']",ml: switch MM3 to production and cleanup,closed
405,dci-downloader,44,"[586, 405]","[405, 458, 586]","['dci_downloader/settings.py', 'tests/test_settings.py', 'tests/data/settings_v1l.yml']",Fix debug from cli not overwriting settings file,closed
6,config,6,[6],"[6, 458]",['nodepool/virt_images/cloud-fedora-35.yaml'],Bump cloud-fedora-35 to the new official compose,closed
385,software-factory/sf-infra,45,"[6, 385]","[6, 22, 385, 458]",['playbooks/quay-renew-certificates.yml'],Fix renew Quay SSL cert playbook,closed
22,config,11,"[22, 6]","[6, 7, 22, 68, 89, 200, 385, 458]",['nodepool/virt_images/cloud-centos-9-stream.yaml'],Centos-9-stream: Add iptables packages and move network-config role,closed
20,dci-openshift-app-agent,5,"[20, 800]","[20, 458, 630, 800]",['dci-openshift-app-agent.yml'],fix pre-run when launched without a previous job,closed
405,dci-rhel-agent,17,"[29, 586, 405]","[29, 405, 458, 586, 630]",['dci-rhel-agent/dci-import.yml'],Use --settings instead of crafting the request manually in dci-downloader cmd,closed
20,dci-ansible,33,[29],"[29, 30, 222, 458, 630]",['modules/dci_component.py'],dci_component: add a way to search for components,closed
405,dci-downloader,41,"[586, 405]","[405, 458, 586]","['dci_downloader/settings.py', 'tests/data/settings_v1h.yml', 'tests/test_settings.py']",Fix global with_debug setting with variants,closed
606,dci-openshift-app-agent,1,"[667, 800]","[458, 630, 667, 800]",['dci-openshift-app-agent.spec'],We are using k8s_info but we are missing the requires,closed
20,dci-openshift-app-agent,8,[938],"[20, 458, 630, 938]","['dci-openshift-app-agent.yml', 'plays/pre-run.yml', 'samples/basic_example/hooks/teardown.yml', 'samples/tnf_test_example/hooks/teardown.yml']",make the ocp component logic work with dci-pipeline,closed
385,config,47,[6],"[6, 7, 22, 385, 458]","['containers/containers.dhall', 'containers/python-f35/Dockerfile', 'nodepool/static_config/zs.yaml']",Add python-f35 container image,closed
22,containers,102,[22],"[22, 458]","['images/sf-zuul-executor.dhall', 'zuul.d/images.yaml']",sf-zuul-executor: add executor depends,closed
385,software-factory/sf-infra,18,"[22, 385]","[7, 22, 385, 458]","['playbooks/vars/infra-sf.yaml', 'vars/infra-sf/instances.dhall']",Add floating ip to elk.softwarefactory-project.io,closed
385,software-factory/sf-infra,60,"[7, 385]","[7, 385, 458, 786]",['roles/log-gearman/files/zuul-job-scrapper.py'],[zuul scrapper] Scrapp when multiple job_name or tenant provided,closed
385,software-factory/sf-infra,8,[6],"[6, 7, 458]",['zuul.d/jobs.yaml'],Replace job nodesets,closed
20,dci-openshift-app-agent,64,[29],"[29, 458, 630, 667]","['plays/pre-run.yml', 'plays/track_git_repo.yml', 'plays/track_rpm.yml']",add the corresponding ocp component to the job,closed
405,dci-rhel-agent,88,"[29, 642]","[29, 458, 526, 630, 642]","['README.md', 'virtual-setup/README.md', 'virtual-setup/roles/bootstrap_libvirt/tasks/prepare_host.yml', 'virtual-setup/roles/dci_setup/tasks/install.yml', 'virtual-setup/roles/dci_setup/templates/dcirc.sh.j2', 'podman']",Fix errors in virtual-setup documentation,closed
89,config,6,"[430, 68, 385]","[1, 7, 22, 68, 385, 430, 458]","['nodepool/virt_images/cloud-centos-9-stream.yaml', 'nodepool/virt_images/roles/network-config/tasks/main.yaml']",Improvements to network-config role iptables parts,closed
29,python-dciclient,37,[29],"[29, 30, 166, 222, 458]","['dciclient/v1/api/component.py', 'dciclient/v1/api/topic.py', 'dciclient/v1/shell_commands/cli.py', 'dciclient/v1/shell_commands/component.py', 'dciclient/v1/shell_commands/topic.py', 'tests/shell_commands/test_component.py', 'tests/shell_commands/test_purge.py', 'tests/shell_commands/test_topic.py']","components,componentfils,topics: fix delete tests",closed
606,dci-openshift-agent,1,"[667, 821, 642]","[458, 606, 630, 642, 667, 821]",['dci-openshift-agent.spec'],Add collection containers.podman so that upstream cache works,closed
7,zuul-images-jobs,5,"[458, 385]","[458, 385]",['dci-openshift-agent.spec'],Fix the config-template,new
29,dci-control-server,25,"[29, 20]","[20, 29, 458]","['dci/api/v1/jobs.py', 'tests/api/v1/test_jobs.py']",jobs: allow to attach team-less component,closed
89,config,13,[7],"[7, 22, 68, 385, 430, 458, 492, 632]","['nodepool/virt_images/cloud-centos-9-stream.yaml', 'nodepool/virt_images/roles/network-config/defaults/main.yaml', 'nodepool/virt_images/roles/network-config/tasks/main.yaml']",Extend network-config role to configure iptables,closed
22,containers,9,[22],"[22, 458]","['images/lib/sf-zuul.dhall', 'zuul.d/images.yaml']",sf-zuul: ensure dnf update before packages installation,closed
908,dci-openshift-agent,29,"[606, 667, 800]","[20, 458, 606, 630, 667, 800, 908]","['plays/pre-run.yml', 'plays/configure-jumpbox.yml']",Avoid running configure-jumpbox tasks in upgrades,closed
22,containers,1035,"[22, 7]","[6, 7, 22, 68, 385, 458]","['images/lib/sf-zuul.dhall', 'images/lib/zuul-builder.dhall', 'images/sf-zuul-executor.dhall', 'images/sf-zuul-merger.dhall', 'images/sf-zuul-scheduler.dhall', 'images/sf-zuul-web.dhall', 'zuul.d/images.yaml']","Add sf-zuul containers: for executor, merger, scheduler and web",closed
200,sf-jobs,11,"[7, 385]","[6, 7, 22, 68, 385, 458]","['zuul.d/_included-jobs.yaml', 'zuul.d/nodesets.yaml']",Update linters and fedora-latest-pod nodeset,closed
7,containers,64,[22],"[22, 458]","['images/bup.dhall', 'images/fm-gateway.dhall', 'images/lib/centos.dhall', 'images/lib/fedora.dhall', 'images/zuul-worker-stream8.dhall', 'zuul.d/images.yaml']",Remove repo and repo_branch parameter,closed
7,zuul-images-jobs,38,[22],"[22, 385, 458]","['functions/Ansible.dhall', 'functions/Zuul.dhall', 'roles/image-update/tasks/main.yaml', 'schemas/Image.dhall']",Remove repo and repo_branch from the image definition,closed
7,software-factory/gerrit-haskell,3,[7],"[6, 7, 385, 458]","['CHANGELOG.md', 'gerrit.cabal']",Allow aeson-2.0,closed
606,ansible-collection-containers-podman,42267,[606],"[458, 606, 642]","['CHANGELOG.rst', 'CODE-OF-CONDUCT.md', 'COPYING', 'FILES.json', 'MANIFEST.json', 'Makefile', 'README.md', 'SECURITY.md', 'ansible-collection-containers-podman.spec', 'changelogs/changelog.yaml', 'changelogs/config.yaml', 'docs/.nojekyll', 'docs/_static/alabaster.css', 'docs/_static/antsibull-minimal.css', 'docs/_static/basic.css', 'docs/_static/custom.css', 'docs/_static/doctools.js', 'docs/_static/documentation_options.js', 'docs/_static/file.png', 'docs/_static/jquery-3.5.1.js', 'docs/_static/jquery.js', 'docs/_static/language_data.js', 'docs/_static/minus.png', 'docs/_static/plus.png', 'docs/_static/pygments.css', 'docs/_static/searchtools.js', 'docs/_static/underscore-1.3.1.js', 'docs/_static/underscore.js', 'docs/buildah_connection.html', 'docs/genindex.html', 'docs/index.html', 'docs/objects.inv', 'docs/podman_connection.html', 'docs/podman_container_info_module.html', 'docs/podman_container_module.html', 'docs/podman_containers_module.html', 'docs/podman_export_module.html', 'docs/podman_image_info_module.html', 'docs/podman_image_module.html', 'docs/podman_import_module.html', 'docs/podman_load_module.html', 'docs/podman_login_info_module.html', 'docs/podman_login_module.html', 'docs/podman_logout_module.html', 'docs/podman_network_info_module.html', 'docs/podman_network_module.html', 'docs/podman_play_module.html', 'docs/podman_pod_info_module.html', 'docs/podman_pod_module.html', 'docs/podman_save_module.html', 'docs/podman_secret_module.html', 'docs/podman_volume_info_module.html', 'docs/podman_volume_module.html', 'docs/search.html', 'docs/searchindex.js', 'galaxy.yml.in', 'meta/runtime.yml', 'plugins/connection/__init__.py', 'plugins/connection/buildah.py', 'plugins/connection/podman.py', 'plugins/module_utils/__init__.py', 'plugins/module_utils/podman/__init__.py', 'plugins/module_utils/podman/common.py', 'plugins/module_utils/podman/podman_container_lib.py', 'plugins/module_utils/podman/podman_pod_lib.py', 'plugins/modules/__init__.py', 'plugins/modules/podman_container.py', 'plugins/modules/podman_container_info.py', 'plugins/modules/podman_containers.py', 'plugins/modules/podman_export.py', 'plugins/modules/podman_image.py', 'plugins/modules/podman_image_info.py', 'plugins/modules/podman_import.py', 'plugins/modules/podman_load.py', 'plugins/modules/podman_login.py', 'plugins/modules/podman_login_info.py', 'plugins/modules/podman_logout.py', 'plugins/modules/podman_network.py', 'plugins/modules/podman_network_info.py', 'plugins/modules/podman_play.py', 'plugins/modules/podman_pod.py', 'plugins/modules/podman_pod_info.py', 'plugins/modules/podman_save.py', 'plugins/modules/podman_secret.py', 'plugins/modules/podman_volume.py', 'plugins/modules/podman_volume_info.py', 'tests/.gitignore', 'tests/integration/targets/__init__.py', 'tests/integration/targets/connection/create-nonroot-user.yml', 'tests/integration/targets/connection/test_connection.yml', 'tests/integration/targets/connection_buildah/runme.sh', 'tests/integration/targets/connection_buildah/test_connection.inventory', 'tests/integration/targets/connection_podman/runme.sh', 'tests/integration/targets/connection_podman/test_connection.inventory', 'tests/integration/targets/podman_container/tasks/main.yml', 'tests/integration/targets/podman_container_idempotency/files/Dockerfile', 'tests/integration/targets/podman_container_idempotency/files/start.sh', 'tests/integration/targets/podman_container_idempotency/tasks/build_test_container.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_all.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_labels.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_networks.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_pods.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_ports.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_stopsignal.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_users.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_volumes.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_workdir.yml', 'tests/integration/targets/podman_container_idempotency/tasks/main.yml', 'tests/integration/targets/podman_container_idempotency/tasks/root-podman-network.yml', 'tests/integration/targets/podman_container_idempotency/tasks/root-podman.yml', 'tests/integration/targets/podman_container_idempotency/tasks/rootless-podman-network.yml', 'tests/integration/targets/podman_container_info/tasks/main.yml', 'tests/integration/targets/podman_containers/tasks/main.yml', 'tests/integration/targets/podman_containers/tasks/root-multi.yml', 'tests/integration/targets/podman_export/tasks/main.yml', 'tests/integration/targets/podman_image/files/Containerfile', 'tests/integration/targets/podman_image/tasks/main.yml', 'tests/integration/targets/podman_image_info/tasks/main.yml', 'tests/integration/targets/podman_import/tasks/main.yml', 'tests/integration/targets/podman_load/tasks/main.yml', 'tests/integration/targets/podman_login/tasks/main.yml', 'tests/integration/targets/podman_login_info/tasks/main.yml', 'tests/integration/targets/podman_logout/tasks/main.yml', 'tests/integration/targets/podman_network/tasks/main.yml', 'tests/integration/targets/podman_network_info/tasks/main.yml', 'tests/integration/targets/podman_play/tasks/files/envdata.yaml', 'tests/integration/targets/podman_play/tasks/files/play-root1.yaml', 'tests/integration/targets/podman_play/tasks/files/play-root3.yaml', 'tests/integration/targets/podman_play/tasks/files/play1.yaml', 'tests/integration/targets/podman_play/tasks/files/play3.yaml', 'tests/integration/targets/podman_play/tasks/main.yml', 'tests/integration/targets/podman_play/tasks/root-play.yml', 'tests/integration/targets/podman_pod/tasks/main.yml', 'tests/integration/targets/podman_pod/tasks/net-pod.yml', 'tests/integration/targets/podman_pod/tasks/network-tests.yml', 'tests/integration/targets/podman_pod/tasks/root-pod.yml', 'tests/integration/targets/podman_pod_info/tasks/main.yml', 'tests/integration/targets/podman_save/tasks/main.yml', 'tests/integration/targets/podman_secret/tasks/main.yml', 'tests/integration/targets/podman_volume/tasks/main.yml', 'tests/integration/targets/podman_volume_info/tasks/main.yml', 'tests/sanity/ignore-2.10.txt', 'tests/sanity/ignore-2.11.txt', 'tests/sanity/ignore-2.12.txt', 'tests/sanity/ignore-2.9.txt', 'tests/sanity/requirements.txt', 'zuul.yaml', 'galaxy.yml', 'setup.cfg', 'setup.py']",Initial commit of ansible collection kubernetes module,closed
606,ansible-collection-community-kubernetes,1,[458],[458],"['CHANGELOG.rst', 'CODE-OF-CONDUCT.md', 'COPYING', 'FILES.json', 'MANIFEST.json', 'Makefile', 'README.md', 'SECURITY.md', 'ansible-collection-containers-podman.spec', 'changelogs/changelog.yaml', 'changelogs/config.yaml', 'docs/.nojekyll', 'docs/_static/alabaster.css', 'docs/_static/antsibull-minimal.css', 'docs/_static/basic.css', 'docs/_static/custom.css', 'docs/_static/doctools.js', 'docs/_static/documentation_options.js', 'docs/_static/file.png', 'docs/_static/jquery-3.5.1.js', 'docs/_static/jquery.js', 'docs/_static/language_data.js', 'docs/_static/minus.png', 'docs/_static/plus.png', 'docs/_static/pygments.css', 'docs/_static/searchtools.js', 'docs/_static/underscore-1.3.1.js', 'docs/_static/underscore.js', 'docs/buildah_connection.html', 'docs/genindex.html', 'docs/index.html', 'docs/objects.inv', 'docs/podman_connection.html', 'docs/podman_container_info_module.html', 'docs/podman_container_module.html', 'docs/podman_containers_module.html', 'docs/podman_export_module.html', 'docs/podman_image_info_module.html', 'docs/podman_image_module.html', 'docs/podman_import_module.html', 'docs/podman_load_module.html', 'docs/podman_login_info_module.html', 'docs/podman_login_module.html', 'docs/podman_logout_module.html', 'docs/podman_network_info_module.html', 'docs/podman_network_module.html', 'docs/podman_play_module.html', 'docs/podman_pod_info_module.html', 'docs/podman_pod_module.html', 'docs/podman_save_module.html', 'docs/podman_secret_module.html', 'docs/podman_volume_info_module.html', 'docs/podman_volume_module.html', 'docs/search.html', 'docs/searchindex.js', 'galaxy.yml.in', 'meta/runtime.yml', 'plugins/connection/__init__.py', 'plugins/connection/buildah.py', 'plugins/connection/podman.py', 'plugins/module_utils/__init__.py', 'plugins/module_utils/podman/__init__.py', 'plugins/module_utils/podman/common.py', 'plugins/module_utils/podman/podman_container_lib.py', 'plugins/module_utils/podman/podman_pod_lib.py', 'plugins/modules/__init__.py', 'plugins/modules/podman_container.py', 'plugins/modules/podman_container_info.py', 'plugins/modules/podman_containers.py', 'plugins/modules/podman_export.py', 'plugins/modules/podman_image.py', 'plugins/modules/podman_image_info.py', 'plugins/modules/podman_import.py', 'plugins/modules/podman_load.py', 'plugins/modules/podman_login.py', 'plugins/modules/podman_login_info.py', 'plugins/modules/podman_logout.py', 'plugins/modules/podman_network.py', 'plugins/modules/podman_network_info.py', 'plugins/modules/podman_play.py', 'plugins/modules/podman_pod.py', 'plugins/modules/podman_pod_info.py', 'plugins/modules/podman_save.py', 'plugins/modules/podman_secret.py', 'plugins/modules/podman_volume.py', 'plugins/modules/podman_volume_info.py', 'tests/.gitignore', 'tests/integration/targets/__init__.py', 'tests/integration/targets/connection/create-nonroot-user.yml', 'tests/integration/targets/connection/test_connection.yml', 'tests/integration/targets/connection_buildah/runme.sh', 'tests/integration/targets/connection_buildah/test_connection.inventory', 'tests/integration/targets/connection_podman/runme.sh', 'tests/integration/targets/connection_podman/test_connection.inventory', 'tests/integration/targets/podman_container/tasks/main.yml', 'tests/integration/targets/podman_container_idempotency/files/Dockerfile', 'tests/integration/targets/podman_container_idempotency/files/start.sh', 'tests/integration/targets/podman_container_idempotency/tasks/build_test_container.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_all.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_labels.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_networks.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_pods.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_ports.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_stopsignal.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_users.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_volumes.yml', 'tests/integration/targets/podman_container_idempotency/tasks/idem_workdir.yml', 'tests/integration/targets/podman_container_idempotency/tasks/main.yml', 'tests/integration/targets/podman_container_idempotency/tasks/root-podman-network.yml', 'tests/integration/targets/podman_container_idempotency/tasks/root-podman.yml', 'tests/integration/targets/podman_container_idempotency/tasks/rootless-podman-network.yml', 'tests/integration/targets/podman_container_info/tasks/main.yml', 'tests/integration/targets/podman_containers/tasks/main.yml', 'tests/integration/targets/podman_containers/tasks/root-multi.yml', 'tests/integration/targets/podman_export/tasks/main.yml', 'tests/integration/targets/podman_image/files/Containerfile', 'tests/integration/targets/podman_image/tasks/main.yml', 'tests/integration/targets/podman_image_info/tasks/main.yml', 'tests/integration/targets/podman_import/tasks/main.yml', 'tests/integration/targets/podman_load/tasks/main.yml', 'tests/integration/targets/podman_login/tasks/main.yml', 'tests/integration/targets/podman_login_info/tasks/main.yml', 'tests/integration/targets/podman_logout/tasks/main.yml', 'tests/integration/targets/podman_network/tasks/main.yml', 'tests/integration/targets/podman_network_info/tasks/main.yml', 'tests/integration/targets/podman_play/tasks/files/envdata.yaml', 'tests/integration/targets/podman_play/tasks/files/play-root1.yaml', 'tests/integration/targets/podman_play/tasks/files/play-root3.yaml', 'tests/integration/targets/podman_play/tasks/files/play1.yaml', 'tests/integration/targets/podman_play/tasks/files/play3.yaml', 'tests/integration/targets/podman_play/tasks/main.yml', 'tests/integration/targets/podman_play/tasks/root-play.yml', 'tests/integration/targets/podman_pod/tasks/main.yml', 'tests/integration/targets/podman_pod/tasks/net-pod.yml', 'tests/integration/targets/podman_pod/tasks/network-tests.yml', 'tests/integration/targets/podman_pod/tasks/root-pod.yml', 'tests/integration/targets/podman_pod_info/tasks/main.yml', 'tests/integration/targets/podman_save/tasks/main.yml', 'tests/integration/targets/podman_secret/tasks/main.yml', 'tests/integration/targets/podman_volume/tasks/main.yml', 'tests/integration/targets/podman_volume_info/tasks/main.yml', 'tests/sanity/ignore-2.10.txt', 'tests/sanity/ignore-2.11.txt', 'tests/sanity/ignore-2.12.txt', 'tests/sanity/ignore-2.9.txt', 'tests/sanity/requirements.txt', 'zuul.yaml', 'galaxy.yml', 'setup.cfg', 'setup.py']",Test branch to see if this will build,new
385,software-factory/sf-infra,30,"[7, 385]","[7, 385, 458]",['roles/log-gearman/files/zuul-job-scrapper.py'],[zuul-scrapper] Check connection to logstash before send; change var names,closed
29,dci-config,6,[405],"[405, 458]",['zuul.d/projects.yaml'],dci-analytics: build and publish rpm,closed
7,zuul-images-jobs,2,[7],"[7, 458]",['imports.dhall'],bootstrap-your-zuul: freeze the dependency,closed
385,software-factory/sf-infra,4,[68],"[6, 7, 22, 68, 200, 385, 458]",['playbooks/host_vars/opensearch.rdoproject.org.yaml'],Update Opensearch from 1.0.1 to 1.1.0,closed
800,dci-openshift-app-agent,2,"[938, 724, 789, 800]","[458, 630, 724, 789, 800, 938]",['samples/tnf_test_example/hooks/templates/test_deployment.yml.j2'],Including default image for tnf_test_example,closed
22,containers,7,"[22, 7]","[6, 7, 22, 68, 385, 458]","['images/bup.dhall', 'images/fm-gateway.dhall', 'images/lib/centos.dhall', 'images/lib/fedora.dhall', 'images/zuul-worker-stream8.dhall']",Add repo_branch param when missing,closed
992,dci-openshift-app-agent,3,"[908, 800]","[458, 630, 800, 822, 908]","['README.md', 'roles/cnf-cert/defaults/main.yml', 'roles/cnf-cert/tasks/post-run.yml']",Add variable to skip partner pod deletion,closed
606,config,8,"[606, 642]","[458, 606, 642]","['gerrit/replication.config', 'gerritbot/channels.yaml', 'resources/dci.yaml', 'zuul/dci.yaml']",Add new ansible-collection-containers-podman project,closed
68,config,8,[385],"[7, 68, 385, 458]","['nodepool/providers/vexxhost-nodepool-tripleo.dhall', 'nodepool/static_config/zs.yaml']",Fix incorrect flavor,closed
68,config,9,"[89, 7]","[7, 89, 385, 458, 534, 588]","['nodepool/providers/vexxhost-nodepool-tripleo.dhall', 'nodepool/static_config/zs.yaml']",Add cloud-centos-9-stream-vexxhost label for tripleo provider,closed
642,dci-infra,140,[29],"[29, 458]","['README.md', 'playbook.yml', 'roles/elasticsearch/defaults/main.yml', 'roles/elasticsearch/handlers/main.yml', 'roles/elasticsearch/tasks/main.yml', 'roles/elasticsearch/templates/elasticsearch.service.j2', 'roles/elasticsearch/templates/elasticsearch.yml.j2']",Adding Elasticsearch role,closed
6,software-factory/gerrit-haskell,8,[6],"[6, 7, 458]","['CHANGELOG.md', 'gerrit.cabal', 'src/Gerrit/Data/Change.hs']",Set GerritAuthor name field as optional,closed
